Id;Time;Time_year;Species;Gear;Catch;Unit;Unit2
HK0221P19;Kati_kati;2006;Serranidae;Handline;5;number;/day/trip
HK0221P19;Kati_kati;2006;Cheilio_inermis;Handline;6;number;/day/trip
HK0221P19;Aliopanza;1991;Siganus_?;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Mullidae;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Scaridae;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Lethrinus_mahsena;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Lethrinus_lentjan;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Lethrinus_harak;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Lutjanus_sps?;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Serranidae;Handline;;number;/day/trip
HK0221P19;Aliopanza;1991;Cheilio_inermis;Handline;;number;/day/trip
HK0221P20;Sasa;2021;Balistidae;Spear;3;number;/day/trip
HK0221P20;Sasa;2021;Serranidae;Spear;2;number;/day/trip
HK0221P20;Sasa;2021;Diodontidae;Spear;4;number;/day/trip
HK0221P20;Sasa;2021;Acanthurus_spp;Spear;3;number;/day/trip
HK0221P20;Sasa;2021;Rhinobatidae;Spear;2;number;/day/trip
HK0221P20;Sasa;2021;Anguilliformes;Spear;5;number;/day/trip
HK0221P20;Sasa;2021;Ray;Spear;2;number;/day/trip
HK0221P20;Sasa;2021;Octopus;Spear;7;number;/day/trip
HK0221P20;Sasa;2021;Siganus_?;Spear;2;number;/day/trip
HK0221P20;Kati_kati;2008.5;Balistidae;Spear;7;number;/day/trip
HK0221P20;Kati_kati;2008.5;Serranidae;Spear;9;number;/day/trip
HK0221P20;Kati_kati;2008.5;Diodontidae;Spear;11;number;/day/trip
HK0221P20;Kati_kati;2008.5;Acanthurus_spp;Spear;9;number;/day/trip
HK0221P20;Kati_kati;2008.5;Rhinobatidae;Spear;6;number;/day/trip
HK0221P20;Kati_kati;2008.5;Anguilliformes;Spear;15;number;/day/trip
HK0221P20;Kati_kati;2008.5;Ray;Spear;9;number;/day/trip
HK0221P20;Kati_kati;2008.5;Octopus;Spear;19;number;/day/trip
HK0221P20;Kati_kati;2008.5;Siganus_?;Spear;7;number;/day/trip
HK0221P20;Aliopanza;1996;Balistidae;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Serranidae;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Diodontidae;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Acanthurus_spp;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Rhinobatidae;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Anguilliformes;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Ray;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Octopus;Spear;;number;/day/trip
HK0221P20;Aliopanza;1996;Siganus_?;Spear;;number;/day/trip
NJ0213U1;Sasa;2021;Octopus;Spear;11;kg;
NJ0213U1;Sasa;2021;Squids;Spear;28;kg;
NJ0213U1;Sasa;2021;Anguilliformes;Spear;5;kg;
NJ0213U1;Sasa;2021;Mullidae;Spear;3;kg;
NJ0213U1;Sasa;2021;Scarus_ghobban;Spear;4;kg;
NJ0213U1;Sasa;2021;Acanthurus_spp;Spear;1;kg;
NJ0213U1;Kati_kati;2015;Octopus;Spear;18;kg;
NJ0213U1;Kati_kati;2015;Squids;Spear;24;kg;
NJ0213U1;Kati_kati;2015;Anguilliformes;Spear;10;kg;
NJ0213U1;Kati_kati;2015;Mullidae;Spear;7;kg;
NJ0213U1;Kati_kati;2015;Scarus_ghobban;Spear;5;kg;
NJ0213U1;Kati_kati;2015;Acanthurus_spp;Spear;4;kg;
NJ0213U1;Aliopanza;2009;Octopus;Spear;30;kg;
NJ0213U1;Aliopanza;2009;Squids;Spear;30;kg;
NJ0213U1;Aliopanza;2009;Anguilliformes;Spear;12;kg;
NJ0213U1;Aliopanza;2009;Mullidae;Spear;9;kg;
NJ0213U1;Aliopanza;2009;Scarus_ghobban;Spear;10;kg;
NJ0213U1;Aliopanza;2009;Acanthurus_spp;Spear;4;kg;
NJ0213U2;Sasa;2021;Siganus_sutor;Trap;200;number;
NJ0213U2;Sasa;2021;Mullidae;Trap;50;number;
NJ0213U2;Sasa;2021;Scarus_ghobban;Trap;100;number;
NJ0213U2;Kati_kati;1991;Siganus_sutor;Trap;300;number;
NJ0213U2;Kati_kati;1991;Mullidae;Trap;80;number;
NJ0213U2;Kati_kati;1991;Scarus_ghobban;Trap;200;number;
NJ0213U2;Aliopanza;1961;Siganus_sutor;Trap;400;number;
NJ0213U2;Aliopanza;1961;Mullidae;Trap;150;number;
NJ0213U2;Aliopanza;1961;Scarus_ghobban;Trap;300;number;
NJ0213U3;Sasa;2021;Leptoscarus_vaigiensis;Trap;50;number;
NJ0213U3;Sasa;2021;Hipposcarus_harid;Trap;30;number;
NJ0213U3;Sasa;2021;Scarus_ghobban;Trap;90;number;
NJ0213U3;Sasa;2021;Siganus_sutor;Trap;30;number;
NJ0213U3;Kati_kati;2013.5;Leptoscarus_vaigiensis;Trap;200;number;
NJ0213U3;Kati_kati;2013.5;Hipposcarus_harid;Trap;50;number;
NJ0213U3;Kati_kati;2013.5;Scarus_ghobban;Trap;90;number;
NJ0213U3;Kati_kati;2013.5;Siganus_sutor;Trap;20;number;
NJ0213U3;Aliopanza;2006;Leptoscarus_vaigiensis;Trap;300;number;
NJ0213U3;Aliopanza;2006;Hipposcarus_harid;Trap;50;number;
NJ0213U3;Aliopanza;2006;Scarus_ghobban;Trap;100;number;
NJ0213U3;Aliopanza;2006;Siganus_sutor;Trap;150;number;
NJ0213U4;Sasa;2021;Octopus;FootFisher;6;number;
NJ0213U4;Sasa;2021;Anguilliformes;FootFisher;5;number;
NJ0213U4;Sasa;2021;Crabs_Lobsters;FootFisher;10;number;
NJ0213U4;Sasa;2021;Snails;FootFisher;2;bucket;
NJ0213U4;Kati_kati;2016;Octopus;FootFisher;8;number;
NJ0213U4;Kati_kati;2016;Anguilliformes;FootFisher;7;number;
NJ0213U4;Kati_kati;2016;Crabs_Lobsters;FootFisher;12;number;
NJ0213U4;Kati_kati;2016;Snails;FootFisher;3;bucket;
NJ0213U4;Aliopanza;2011;Octopus;FootFisher;10;number;
NJ0213U4;Aliopanza;2011;Anguilliformes;FootFisher;10;number;
NJ0213U4;Aliopanza;2011;Crabs_Lobsters;FootFisher;15;number;
NJ0213U4;Aliopanza;2011;Snails;FootFisher;4;bucket;
NJ0213U5;Sasa;2021;Octopus;Spear;4;mitungo;
NJ0213U5;Sasa;2021;Crabs_Lobsters;Spear;10;number;
NJ0213U5;Sasa;2021;Plotosidae;Spear;20;number;
NJ0213U5;Kati_kati;2003.5;Octopus;Spear;4;mitungo;
NJ0213U5;Kati_kati;2003.5;Crabs_Lobsters;Spear;15;number;
NJ0213U5;Kati_kati;2003.5;Plotosidae;Spear;25;number;
NJ0213U5;Aliopanza;1986;Octopus;Spear;5;mitungo;
NJ0213U5;Aliopanza;1986;Crabs_Lobsters;Spear;15;number;
NJ0213U5;Aliopanza;1986;Plotosidae;Spear;30;number;
NJ0214C6;Sasa;2021;Octopus;Spear;6;number;
NJ0214C6;Sasa;2021;Squids;Spear;7;number;
NJ0214C6;Sasa;2021;Crabs_Lobsters;Spear;10;number;
NJ0214C6;Sasa;2021;Snails;Spear;2;bucket;
NJ0214C6;Kati_kati;2013.5;Octopus;Spear;8;mitungo;
NJ0214C6;Kati_kati;2013.5;Squids;Spear;8;number;
NJ0214C6;Kati_kati;2013.5;Crabs_Lobsters;Spear;15;number;
NJ0214C6;Kati_kati;2013.5;Snails;Spear;4;bucket;
NJ0214C6;Aliopanza;2006;Octopus;Spear;4;mitungo;
NJ0214C6;Aliopanza;2006;Squids;Spear;10;number;
NJ0214C6;Aliopanza;2006;Crabs_Lobsters;Spear;20;number;
NJ0214C6;Aliopanza;2006;Snails;Spear;5;bucket;
NJ0214C7;Sasa;2021;Octopus;FootFisher;7;number;
NJ0214C7;Sasa;2021;Squids;FootFisher;7;number;
NJ0214C7;Sasa;2021;Crabs_Lobsters;FootFisher;10;number;
NJ0214C7;Sasa;2021;Snails;FootFisher;2;bucket;
NJ0214C7;Kati_kati;2018.5;Octopus;FootFisher;8;mitungo;
NJ0214C7;Kati_kati;2018.5;Squids;FootFisher;8;number;
NJ0214C7;Kati_kati;2018.5;Crabs_Lobsters;FootFisher;12;number;
NJ0214C7;Kati_kati;2018.5;Snails;FootFisher;4;bucket;
NJ0214C7;Aliopanza;2016;Octopus;FootFisher;4;mitungo;
NJ0214C7;Aliopanza;2016;Squids;FootFisher;12;number;
NJ0214C7;Aliopanza;2016;Crabs_Lobsters;FootFisher;15;number;
NJ0214C7;Aliopanza;2016;Snails;FootFisher;4;bucket;
NJ0214C8;Sasa;2021;Octopus;Spear;10;number;
NJ0214C8;Sasa;2021;Squids;Spear;10;number;
NJ0214C8;Sasa;2021;Anguilliformes;Spear;3;mitungo;
NJ0214C8;Sasa;2021;Mullidae;Spear;2;mitungo;
NJ0214C8;Kati_kati;2013.5;Octopus;Spear;12;number;
NJ0214C8;Kati_kati;2013.5;Squids;Spear;10;number;
NJ0214C8;Kati_kati;2013.5;Anguilliformes;Spear;5;mitungo;
NJ0214C8;Kati_kati;2013.5;Mullidae;Spear;3;mitungo;
NJ0214C8;Aliopanza;2006;Octopus;Spear;12;number;
NJ0214C8;Aliopanza;2006;Squids;Spear;10;number;
NJ0214C8;Aliopanza;2006;Anguilliformes;Spear;7;number;
NJ0214C8;Aliopanza;2006;Mullidae;Spear;4;mitungo;
NJ0214C9;Sasa;2021;Lethrinidae;Longline;6;number;
NJ0214C9;Sasa;2021;Serranidae;Longline;5;number;
NJ0214C9;Sasa;2021;Rachycentridae;Longline;7;number;
NJ0214C9;Sasa;2021;Lutjanus_argumentus;Longline;6;number;
NJ0214C9;Sasa;2021;Carangoides;Longline;15;number;
NJ0214C9;Kati_kati;2011;Lethrinidae;Longline;20;number;
NJ0214C9;Kati_kati;2011;Serranidae;Longline;10;number;
NJ0214C9;Kati_kati;2011;Rachycentridae;Longline;11;number;
NJ0214C9;Kati_kati;2011;Lutjanus_argumentus;Longline;8;number;
NJ0214C9;Kati_kati;2011;Carangoides;Longline;16;number;
NJ0214C9;Aliopanza;2001;Lethrinidae;Longline;25;number;
NJ0214C9;Aliopanza;2001;Serranidae;Longline;12;number;
NJ0214C9;Aliopanza;2001;Rachycentridae;Longline;12;number;
NJ0214C9;Aliopanza;2001;Lutjanus_argumentus;Longline;9;number;
NJ0214C9;Aliopanza;2001;Carangoides;Longline;18;number;
NJ0214C10;Sasa;2021;Sailfish;Gillnet;8;number;
NJ0214C10;Sasa;2021;Tuna;Gillnet;8;number;
NJ0214C10;Sasa;2021;Kingfish;Gillnet;5;number;
NJ0214C10;Sasa;2021;Istiophoridae;Gillnet;10;number;
NJ0214C10;Sasa;2021;Shark;Gillnet;4;number;
NJ0214C10;Sasa;2021;Lethrinidae;Gillnet;9;number;
NJ0214C10;Sasa;2021;Mullidae;Gillnet;6;number;
NJ0214C10;Sasa;2021;Scaridae;Gillnet;7;number;
NJ0214C10;Kati_kati;2013.5;Sailfish;Gillnet;7;number;
NJ0214C10;Kati_kati;2013.5;Tuna;Gillnet;7;number;
NJ0214C10;Kati_kati;2013.5;Kingfish;Gillnet;8;number;
NJ0214C10;Kati_kati;2013.5;Istiophoridae;Gillnet;10;number;
NJ0214C10;Kati_kati;2013.5;Shark;Gillnet;6;number;
NJ0214C10;Kati_kati;2013.5;Lethrinidae;Gillnet;11;number;
NJ0214C10;Kati_kati;2013.5;Mullidae;Gillnet;12;number;
NJ0214C10;Kati_kati;2013.5;Scaridae;Gillnet;9;number;
NJ0214C10;Aliopanza;2006;Sailfish;Gillnet;8;number;
NJ0214C10;Aliopanza;2006;Tuna;Gillnet;7;number;
NJ0214C10;Aliopanza;2006;Kingfish;Gillnet;9;number;
NJ0214C10;Aliopanza;2006;Istiophoridae;Gillnet;10;number;
NJ0214C10;Aliopanza;2006;Shark;Gillnet;7;number;
NJ0214C10;Aliopanza;2006;Lethrinidae;Gillnet;10;number;
NJ0214C10;Aliopanza;2006;Mullidae;Gillnet;15;number;
NJ0214C10;Aliopanza;2006;Scaridae;Gillnet;10;number;
NJ0220M11;Sasa;2021;Carangoides;Longline;14;number;
NJ0220M11;Sasa;2021;Lethrinidae;Longline;4;number;
NJ0220M11;Sasa;2021;Serranidae;Longline;5;number;
NJ0220M11;Sasa;2021;Rachycentridae;Longline;10;number;
NJ0220M11;Sasa;2021;Lutjanus_sebae;Longline;8;number;
NJ0220M11;Sasa;2021;Lutjanus_argentimaculatus;Longline;7;number;
NJ0220M11;Kati_kati;2018;Carangoides;Longline;15;number;
NJ0220M11;Kati_kati;2018;Lethrinidae;Longline;5;number;
NJ0220M11;Kati_kati;2018;Serranidae;Longline;6;number;
NJ0220M11;Kati_kati;2018;Rachycentridae;Longline;7;number;
NJ0220M11;Kati_kati;2018;Lutjanus_sebae;Longline;8;number;
NJ0220M11;Kati_kati;2018;Lutjanus_argentimaculatus;Longline;7;number;
NJ0220M11;Kati_kati;2015;Carangoides;Longline;16;number;
NJ0220M11;Aliopanza;2015;Lethrinidae;Longline;6;number;
NJ0220M11;Aliopanza;2015;Serranidae;Longline;7;number;
NJ0220M11;Aliopanza;2015;Rachycentridae;Longline;12;number;
NJ0220M11;Aliopanza;2015;Lutjanus_sebae;Longline;10;number;
NJ0220M11;Aliopanza;2015;Lutjanus_argentimaculatus;Longline;7;number;
NJ0220M12;Sasa;2021;Scaridae;Trap;21;number;
NJ0220M12;Sasa;2021;Mullidae;Trap;25;number;
NJ0220M12;Sasa;2021;Lethrinus_borbonicus;Trap;20;number;
NJ0220M12;Sasa;2021;Lethrinus_harak;Trap;10;number;
NJ0220M12;Sasa;2021;Lethrinus_variegatus;Trap;10;number;
NJ0220M12;Sasa;2021;Lethrinus_mahsena;Trap;10;number;
NJ0220M12;Sasa;2021;Siganidae;Trap;15;number;
NJ0220M12;Kati_kati;2006;Scaridae;Trap;22;mitungo;
NJ0220M12;Kati_kati;2006;Mullidae;Trap;27;number;
NJ0220M12;Kati_kati;2006;Lethrinus_borbonicus;Trap;20;number;
NJ0220M12;Kati_kati;2006;Lethrinus_harak;Trap;12;number;
NJ0220M12;Kati_kati;2006;Lethrinus_variegatus;Trap;11;mitungo;
NJ0220M12;Kati_kati;2006;Lethrinus_mahsena;Trap;10;number;
NJ0220M12;Kati_kati;2006;Siganidae;Trap;15;number;
NJ0220M12;Aliopanza;1991;Scaridae;Trap;25;number;
NJ0220M12;Aliopanza;1991;Mullidae;Trap;27;mitungo;
NJ0220M12;Aliopanza;1991;Lethrinus_borbonicus;Trap;22;number;
NJ0220M12;Aliopanza;1991;Lethrinus_harak;Trap;24;number;
NJ0220M12;Aliopanza;1991;Lethrinus_variegatus;Trap;12;number;
NJ0220M12;Aliopanza;1991;Lethrinus_mahsena;Trap;14;mitungo;
NJ0220M12;Aliopanza;1991;Siganidae;Trap;17;number;
NJ0220M13;Sasa;2021;Siganus_sutor;Trap;20;number;
NJ0220M13;Sasa;2021;Mullidae;Trap;25;number;
NJ0220M13;Sasa;2021;Lethrinus_lentjan;Trap;25;number;
NJ0220M13;Sasa;2021;Lethrinus_mahsena;Trap;20;number;
NJ0220M13;Sasa;2021;Scarus_ghobban;Trap;20;number;
NJ0220M13;Sasa;2021;Lethrinus_borbonicus;Trap;15;;
NJ0220M13;Kati_kati;2015.5;Siganus_sutor;Trap;24;;
NJ0220M13;Kati_kati;2015.5;Mullidae;Trap;26;;
NJ0220M13;Kati_kati;2015.5;Lethrinus_lentjan;Trap;28;;
NJ0220M13;Kati_kati;2015.5;Lethrinus_mahsena;Trap;24;;
NJ0220M13;Kati_kati;2015.5;Scarus_ghobban;Trap;26;;
NJ0220M13;Kati_kati;2015.5;Lethrinus_borbonicus;Trap;15;;
NJ0220M13;Aliopanza;2010;Siganus_sutor;Trap;25;;
NJ0220M13;Aliopanza;2010;Mullidae;Trap;30;;
NJ0220M13;Aliopanza;2010;Lethrinus_lentjan;Trap;24;;
NJ0220M13;Aliopanza;2010;Lethrinus_mahsena;Trap;26;;
NJ0220M13;Aliopanza;2010;Scarus_ghobban;Trap;15;;
NJ0220M13;Aliopanza;2010;Lethrinus_borbonicus;Trap;18;;
NJ0220M14;Sasa;2021;Skipjack_tuna;Floatnet;2;number;
NJ0220M14;Sasa;2021;Scaridae;Floatnet;20;number;
NJ0220M14;Sasa;2021;Istiophoridae;Floatnet;2;number;
NJ0220M14;Sasa;2021;Mullidae;Floatnet;22;number;
NJ0220M14;Sasa;2021;Scomberomorus_commerson;Floatnet;8;number;
NJ0220M14;Sasa;2021;Yellowfin_tuna;Floatnet;5;number;
NJ0220M14;Kati_kati;2016;Skipjack_tuna;Floatnet;2;number;
NJ0220M14;Kati_kati;2016;Scaridae;Floatnet;22;number;
NJ0220M14;Kati_kati;2016;Istiophoridae;Floatnet;2;number;
NJ0220M14;Kati_kati;2016;Mullidae;Floatnet;25;number;
NJ0220M14;Kati_kati;2016;Scomberomorus_commerson;Floatnet;8;number;
NJ0220M14;Kati_kati;2016;Yellowfin_tuna;Floatnet;6;number;
NJ0220M14;Aliopanza;2011;Skipjack_tuna;Floatnet;4;number;
NJ0220M14;Aliopanza;2011;Scaridae;Floatnet;28;number;
NJ0220M14;Aliopanza;2011;Istiophoridae;Floatnet;4;number;
NJ0220M14;Aliopanza;2011;Mullidae;Floatnet;28;number;
NJ0220M14;Aliopanza;2011;Scomberomorus_commerson;Floatnet;10;number;
NJ0220M14;Aliopanza;2011;Yellowfin_tuna;Floatnet;7;number;
NJ0220M15;Sasa;2021;Bivalves;Stick/hand;1;bucket;
NJ0220M15;Sasa;2021;Snails;Stick/hand;1;bucket;
NJ0220M15;Sasa;2021;Crabs_Lobsters;Stick/hand;10;number;
NJ0220M15;Kati_kati;2016;Bivalves;Stick/hand;1.5;bucket;
NJ0220M15;Kati_kati;2016;Snails;Stick/hand;1.5;bucket;
NJ0220M15;Kati_kati;2016;Crabs_Lobsters;Stick/hand;15;number;
NJ0220M15;Aliopanza;2011;Bivalves;Stick/hand;2;bucket;
NJ0220M15;Aliopanza;2011;Snails;Stick/hand;2;bucket;
NJ0220M15;Aliopanza;2011;Crabs_Lobsters;Stick/hand;15;number;
NJ0221P16;Sasa;2021;Scaridae;Trap;8;number;
NJ0221P16;Sasa;2021;Labridae;Trap;5;number;
NJ0221P16;Sasa;2021;Lethrinidae;Trap;3;number;
NJ0221P16;Sasa;2021;Lethrinus_mahsena;Trap;2;number;
NJ0221P16;Sasa;2021;Lethrinus_variegatus;Trap;3;number;
NJ0221P16;Sasa;2021;Mullidae;Trap;6;number;
NJ0221P16;Sasa;2021;Siganus_sutor;Trap;6;number;
NJ0221P16;Sasa;2021;Serranidae;Trap;3;number;
NJ0221P16;Sasa;2021;Labridae;Trap;13;number;
NJ0221P16;Sasa;2021;Mullidae;Trap;26;number;
NJ0221P16;Kati_kati;2008.5;Scaridae;Trap;11;number;
NJ0221P16;Kati_kati;2008.5;Labridae;Trap;6;number;
NJ0221P16;Kati_kati;2008.5;Lethrinidae;Trap;4;number;
NJ0221P16;Kati_kati;2008.5;Lethrinus_mahsena;Trap;3;number;
NJ0221P16;Kati_kati;2008.5;Lethrinus_variegatus;Trap;5;number;
NJ0221P16;Kati_kati;2008.5;Mullidae;Trap;9;number;
NJ0221P16;Kati_kati;2008.5;Siganus_sutor;Trap;8;number;
NJ0221P16;Kati_kati;2008.5;Serranidae;Trap;5;number;
NJ0221P16;Kati_kati;2008.5;Labridae;Trap;26;number;
NJ0221P16;Kati_kati;2008.5;Mullidae;Trap;48;number;
NJ0221P16;Aliopanza;1996;Scaridae;Trap;15;number;
NJ0221P16;Aliopanza;1996;Labridae;Trap;8;number;
NJ0221P16;Aliopanza;1996;Lethrinidae;Trap;5;number;
NJ0221P16;Aliopanza;1996;Lethrinus_mahsena;Trap;4;number;
NJ0221P16;Aliopanza;1996;Lethrinus_variegatus;Trap;6;number;
NJ0221P16;Aliopanza;1996;Mullidae;Trap;10;number;
NJ0221P16;Aliopanza;1996;Siganus_sutor;Trap;8;number;
NJ0221P16;Aliopanza;1996;Serranidae;Trap;7;number;
NJ0221P16;Aliopanza;1996;Labridae;Trap;30;number;
NJ0221P16;Aliopanza;1996;Mullidae;Trap;50;number;
NJ0221P17;Sasa;2021;Siganidae;Trap;16;number;
NJ0221P17;Sasa;2021;Lethrinidae;Trap;18;number;
NJ0221P17;Sasa;2021;Mullidae;Trap;23;number;
NJ0221P17;Sasa;2021;Scaridae;Trap;24;number;
NJ0221P17;Sasa;2021;Labridae;Trap;12;number;
NJ0221P17;Sasa;2021;Serranidae;Trap;12;number;
NJ0221P17;Kati_kati;1996;Siganidae;Trap;20;number;
NJ0221P17;Kati_kati;1996;Lethrinidae;Trap;24;number;
NJ0221P17;Kati_kati;1996;Mullidae;Trap;25;number;
NJ0221P17;Kati_kati;1996;Scaridae;Trap;35;number;
NJ0221P17;Kati_kati;1996;Labridae;Trap;20;number;
NJ0221P17;Kati_kati;1996;Serranidae;Trap;25;number;
NJ0221P17;Aliopanza;1971;Siganidae;Trap;25;number;
NJ0221P17;Aliopanza;1971;Lethrinidae;Trap;35;number;
NJ0221P17;Aliopanza;1971;Mullidae;Trap;30;number;
NJ0221P17;Aliopanza;1971;Scaridae;Trap;46;number;
NJ0221P17;Aliopanza;1971;Labridae;Trap;26;number;
NJ0221P17;Aliopanza;1971;Serranidae;Trap;30;number;
NJ0221P18;Sasa;2021;Lethrinidae;Handline;20;number;
NJ0221P18;Sasa;2021;Siganidae;Handline;15;number;
NJ0221P18;Sasa;2021;Serranidae;Handline;5;number;
NJ0221P18;Sasa;2021;Scaridae;Handline;14;number;
NJ0221P18;Sasa;2021;Balistidae;Handline;5;number;
NJ0221P18;Sasa;2021;Lutjanidae;Handline;12;number;
NJ0221P18;Sasa;2021;Mullidae;Handline;15;number;
NJ0221P18;Sasa;2021;Balistidae;Handline;6;number;
NJ0221P18;Kati_kati;2006;Lethrinidae;Handline;30;number;
NJ0221P18;Kati_kati;2006;Siganidae;Handline;22;number;
NJ0221P18;Kati_kati;2006;Serranidae;Handline;12;number;
NJ0221P18;Kati_kati;2006;Scaridae;Handline;30;number;
NJ0221P18;Kati_kati;2006;Balistidae;Handline;8;number;
NJ0221P18;Kati_kati;2006;Lutjanidae;Handline;25;number;
NJ0221P18;Kati_kati;2006;Mullidae;Handline;30;number;
NJ0221P18;Kati_kati;2006;Balistidae;Handline;10;number;
NJ0221P18;Aliopanza;1991;Lethrinidae;Handline;35;number;
NJ0221P18;Aliopanza;1991;Siganidae;Handline;25;number;
NJ0221P18;Aliopanza;1991;Serranidae;Handline;15;number;
NJ0221P18;Aliopanza;1991;Scaridae;Handline;32;number;
NJ0221P18;Aliopanza;1991;Balistidae;Handline;9;number;
NJ0221P18;Aliopanza;1991;Lutjanidae;Handline;27;number;
NJ0221P18;Aliopanza;1991;Mullidae;Handline;35;number;
NJ0221P18;Aliopanza;1991;Balistidae;Handline;13;number;
NJ0221P19;Sasa;2021;Octopus;Spear;6;number;
NJ0221P19;Sasa;2021;Anguilliformes;Spear;3;number;
NJ0221P19;Sasa;2021;Squids;Spear;6;number;
NJ0221P19;Sasa;2021;Balistidae;Spear;3;number;
NJ0221P19;Sasa;2021;Ray;Spear;2;number;
NJ0221P19;Sasa;2021;Diodontidae;Spear;4;number;
NJ0221P19;Kati_kati;2006;Octopus;Spear;8;number;
NJ0221P19;Kati_kati;2006;Anguilliformes;Spear;5;number;
NJ0221P19;Kati_kati;2006;Squids;Spear;8;number;
NJ0221P19;Kati_kati;2006;Balistidae;Spear;5;number;
NJ0221P19;Kati_kati;2006;Ray;Spear;5;number;
NJ0221P19;Kati_kati;2006;Diodontidae;Spear;6;number;
NJ0221P19;Aliopanza;1991;Octopus;Spear;12;number;
NJ0221P19;Aliopanza;1991;Anguilliformes;Spear;6;number;
NJ0221P19;Aliopanza;1991;Squids;Spear;8;number;
NJ0221P19;Aliopanza;1991;Balistidae;Spear;7;number;
NJ0221P19;Aliopanza;1991;Ray;Spear;6;number;
NJ0221P19;Aliopanza;1991;Diodontidae;Spear;6;number;
NJ0221P20;Sasa;2021;Scarus_?;Fence;4;number;
NJ0221P20;Sasa;2021;Mugilidae;Fence;3;number;
NJ0221P20;Kati_kati;2006;Scarus_?;Fence;5;number;
NJ0221P20;Kati_kati;2006;Mugilidae;Fence;5;number;
NJ0221P20;Aliopanza;1991;Scarus_?;Fence;6;number;
NJ0221P20;Aliopanza;1991;Mugilidae;Fence;7;number;
